ts,Label,Event,CustomerId
17225600000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1189
17230300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2486
17230600000000,STANDARD-NO-FAILURE-MIXED,web : atm preferences,ID-2486
17230800000000,STANDARD-NO-FAILURE-MIXED,web : balance inquiry,ID-2486
17233200000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-2486
17233300000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards transfer points programs,ID-2486
17233400000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction details credit card,ID-2486
17233600000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2486
17234100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-2486
18004400000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1431
18004500000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1431
18025700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1732
18031900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1609
18033000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2705
18062100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3675
18070500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4571
18073300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1113
18073600000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1113
18091900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2360
18091900000000,STANDARD-NO-FAILURE-MIXED,mobile : transactions limits modify,ID-2360
18092400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2360
18105100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3191
18110500000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-3191
18110600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1911
18110700000000,STANDARD-NO-FAILURE-MIXED,mobile : app settings,ID-3191
18110700000000,STANDARD-NO-FAILURE-MIXED,mobile : payment activity,ID-3191
18110800000000,STANDARD-NO-FAILURE-MIXED,mobile : credit card spending report,ID-3191
18110800000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change credit card,ID-1911
18111000000000,STANDARD-NO-FAILURE-MIXED,mobile : offers,ID-3191
18111000000000,STANDARD-NO-FAILURE-MIXED,mobile : atm preferences,ID-1911
18111000000000,STANDARD-NO-FAILURE-MIXED,mobile : alerts subscription,ID-1911
18111200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3191
18111200000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payee add,ID-1911
18111400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1911
18112300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3478
18112500000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3478
18112700000000,STANDARD-NO-FAILURE-MIXED,atm : withdrawal,ID-3478
18113000000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary mortgage,ID-1732
18113100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1732
18113200000000,STANDARD-NO-FAILURE-MIXED,web : atm preferences,ID-1732
18113300000000,STANDARD-NO-FAILURE-MIXED,web : quick pay recipient,ID-1732
18113700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1732
18113900000000,STANDARD-NO-FAILURE-MIXED,web : payment due date change business card,ID-1732
18114000000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary mortgage,ID-1732
18120600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2263
18120800000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2263
18124400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1542
18124400000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary auto,ID-1542
18124800000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1542
18130200000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-2705
18130800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2705
18131300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3856
18135900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2544
18140000000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary auto,ID-2544
18140000000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards shop with points partners,ID-2544
18140400000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary prepaid,ID-2544
18140800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-2544
18153900000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4030
18203500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3958
18203900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3958
18213800000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-606
18224300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-833
18224600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-833
19010300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1664
19012000000000,STANDARD-NO-FAILURE-MIXED,atm : fund transfer,ID-1664
19015300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4224
19015300000000,STANDARD-NO-FAILURE-MIXED,atm : balance inquiry,ID-4224
19021900000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-4224
19021900000000,STANDARD-NO-FAILURE-MIXED,mobile : travel notification,ID-4224
19022300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-4224
19045700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4030
19045700000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary deposit consumer,ID-4030
19051400000000,STANDARD-NO-FAILURE-MIXED,web : make payment,ID-4030
19051400000000,STANDARD-NO-FAILURE-MIXED,web : request transaction info,ID-4030
19051800000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4030
19073800000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4571
19074200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-4571
19083100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4117
19085700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1325
19085900000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay home,ID-1325
19090200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1325
19090400000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1911
19090500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2603
19090900000000,STANDARD-NO-FAILURE-MIXED,mobile : transactions limits modify.completed,ID-1911
19091200000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay receipient view,ID-1911
19091400000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change business card,ID-1911
19091800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1911
19113300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3625
19113600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3625
19113800000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary credit card,ID-3625
19114000000000,STANDARD-NO-FAILURE-MIXED,web : demographic change intercept,ID-3625
19114400000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-3625
19115700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2832
19122900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4224
19132600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1113
19140500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1034
19140600000000,STANDARD-NO-FAILURE-MIXED,mobile : digital wallet chasepay settings,ID-1034
19140800000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change business card,ID-1034
19142400000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1034
19142700000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1034
19180000000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-644
19180300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-644
19182300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2486
19182700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3357
19183900000000,STANDARD-NO-FAILURE-MIXED,web : make payment,ID-3357
19184100000000,STANDARD-NO-FAILURE-MIXED,web : mortgage payoff quote,ID-3357
19184400000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3357
19185200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-766
19193600000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4333
19222800000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1431
20012900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3856
20013300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3856
20021500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1732
20021900000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1732
20022100000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards shop with points partners,ID-1732
20022200000000,STANDARD-NO-FAILURE-MIXED,mobile : credit card etd itunes,ID-1732
20022600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1732
20025000000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3191
20025400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3191
20030500000000,STANDARD-NO-FAILURE-MIXED,atm : fund transfer,ID-3191
20055800000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1189
20082800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4571
20083200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-4571
20143400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1664
20143800000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1664
20150700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1911
20152600000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1542
20153100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2544
20195500000000,STANDARD-NO-FAILURE-MIXED,web : logon mfa.completed,ID-3958
20195700000000,STANDARD-NO-FAILURE-MIXED,web : credit score and more,ID-3958
20195900000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary,ID-3958
20200100000000,STANDARD-NO-FAILURE-MIXED,web : credit card enhanced transactions details,ID-3958
20200300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3958
20200600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3856
20201200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4030
20201400000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2705
20201600000000,STANDARD-NO-FAILURE-MIXED,mobile : profile maintenance,ID-2705
20202500000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment.completed,ID-4030
20202500000000,STANDARD-NO-FAILURE-MIXED,mobile : demographic change,ID-4030
20202900000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment activity auto,ID-4030
20203300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4030
20203400000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-2705
20203600000000,STANDARD-NO-FAILURE-MIXED,mobile : cashback activation,ID-2705
20203800000000,STANDARD-NO-FAILURE-MIXED,mobile : account onboarding,ID-4030
20203900000000,STANDARD-NO-FAILURE-MIXED,mobile : request transaction info,ID-2705
20204100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2705
20204200000000,STANDARD-NO-FAILURE-MIXED,mobile : account access activity,ID-4030
20204200000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction details credit card,ID-4030
20212700000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-833
20214400000000,STANDARD-NO-FAILURE-MIXED,atm : deposit check,ID-833
20220100000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2969
20220200000000,STANDARD-NO-FAILURE-MIXED,web : fund transfer activity,ID-2969
20233300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4224
20235100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2103
21010100000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3625
21010600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3191
21021200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1189
21021500000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1189
21022400000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1189
21022500000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary credit card,ID-1189
21022600000000,STANDARD-NO-FAILURE-MIXED,mobile : account benefits,ID-1189
21022800000000,STANDARD-NO-FAILURE-MIXED,mobile : you invest pricing,ID-1189
21023100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-1189
21032200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-606
21032600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-606
21034000000000,STANDARD-NO-FAILURE-MIXED,web : make payment,ID-606
21034200000000,STANDARD-NO-FAILURE-MIXED,web : credit journey dashboard,ID-606
21040000000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2263
21062200000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3478
21093400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1034
21095300000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1034
21095300000000,STANDARD-NO-FAILURE-MIXED,web : credit card payment activity,ID-1034
21095800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1034
21100000000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1034
21112500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4117
21112900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4117
21141900000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3675
21142100000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change business card,ID-3675
21143800000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-3675
21143800000000,STANDARD-NO-FAILURE-MIXED,mobile : flow insights view,ID-3675
21143900000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay receipient view,ID-3675
21144100000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment activity,ID-3675
21144600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3675
21145100000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-3675
21160100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1113
21160200000000,STANDARD-NO-FAILURE-MIXED,web : alerts history,ID-1113
21161800000000,STANDARD-NO-FAILURE-MIXED,mobile : fund transfer,ID-1113
21162200000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1113
21162400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1113
21164200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2603
21164200000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payee modify,ID-2603
21165000000000,STANDARD-NO-FAILURE-MIXED,mobile : digital card account opening.completed,ID-2603
21165300000000,STANDARD-NO-FAILURE-MIXED,mobile : transactions limits modify,ID-2603
21165500000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2603
21165800000000,STANDARD-NO-FAILURE-MIXED,mobile : code,ID-2603
21221700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4333
21222200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-4333
21230300000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-766
21230300000000,STANDARD-NO-FAILURE-MIXED,mobile : quick pay recipient,ID-766
21230600000000,STANDARD-NO-FAILURE-MIXED,web : secure messaging,ID-766
21230800000000,STANDARD-NO-FAILURE-MIXED,web : change card design,ID-766
21231100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-766
21231400000000,STANDARD-NO-FAILURE-MIXED,web : alerts history,ID-766
21232600000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment.completed,ID-766
21234600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1732
21234600000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payee view,ID-1732
21234800000000,STANDARD-NO-FAILURE-MIXED,mobile : credit card spending limits add,ID-1732
21235000000000,STANDARD-NO-FAILURE-MIXED,mobile : travel notification credit card,ID-1732
21235300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1732
22005100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1609
22005400000000,STANDARD-NO-FAILURE-MIXED,mobile : flow insights view,ID-1609
22005500000000,STANDARD-NO-FAILURE-MIXED,mobile : faq,ID-1609
22005700000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary,ID-1609
22005700000000,STANDARD-NO-FAILURE-MIXED,mobile : credit card enhaced transaction details,ID-1609
22010300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1609
22030200000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1034
22030600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1113
22030800000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payment activity merchant,ID-1113
22030900000000,STANDARD-NO-FAILURE-MIXED,web : bill pay payment modify home equity,ID-1113
22065500000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-2486
22065900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2486
22084500000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1542
22084500000000,STANDARD-NO-FAILURE-MIXED,web : ultimate rewards travel review,ID-1542
22084900000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1542
22101000000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1609
22140900000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3191
22144100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3675
22163400000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4030
22163400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-4030
22163900000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4030
22174700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2360
22185000000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-1664
23000300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1325
23000400000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay home,ID-1325
23000800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1325
23001600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-644
23001800000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay receipient view,ID-644
23001900000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change auto.completed,ID-644
23002200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-644
23020300000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-2103
23020600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2103
23020900000000,STANDARD-NO-FAILURE-MIXED,web : logon mfa.completed,ID-2603
23021200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-2603
23021400000000,STANDARD-NO-FAILURE-MIXED,web : transaction history deposit,ID-2603
23043700000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3357
23061800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3191
23063400000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-3191
23063600000000,STANDARD-NO-FAILURE-MIXED,mobile : account benefits,ID-3191
23064200000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3191
23071900000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1034
23082200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4117
23082500000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4117
23104400000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-2544
23104900000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2544
23105000000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards travel explore,ID-2544
23105200000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment activity,ID-2544
23115200000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2544
23115300000000,STANDARD-NO-FAILURE-MIXED,mobile : app settings,ID-2544
23121200000000,STANDARD-NO-FAILURE-MIXED,web : quickpay payment.completed,ID-2544
23121600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-2544
23121800000000,STANDARD-NO-FAILURE-MIXED,web : code,ID-2544
23123600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3625
23123600000000,STANDARD-NO-FAILURE-MIXED,web : income details intercept,ID-3625
23124600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-4030
23125700000000,STANDARD-NO-FAILURE-MIXED,mobile : card reissue.completed,ID-3625
23130000000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-3625
23130400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-3625
23130500000000,STANDARD-NO-FAILURE-MIXED,mobile : demographic change intercept,ID-1911
23130500000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change auto,ID-1911
23130600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1911
23130700000000,STANDARD-NO-FAILURE-MIXED,mobile : bill pay payment activity auto,ID-1911
23130900000000,STANDARD-NO-FAILURE-MIXED,web : you invest faq,ID-1911
23131100000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1911
23131200000000,STANDARD-NO-FAILURE-MIXED,web : bill pay manage card funding account,ID-1911
23132000000000,STANDARD-NO-FAILURE-MIXED,web : fund transfer,ID-1911
23132200000000,STANDARD-NO-FAILURE-MIXED,web : secure message center,ID-1911
23132500000000,STANDARD-NO-FAILURE-MIXED,web : balance inquiry,ID-1911
23143600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-3958
23144800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4571
23163000000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2486
23164000000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-4333
23174900000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1542
23174900000000,STANDARD-NO-FAILURE-MIXED,web : credit score and more,ID-1542
23174900000000,STANDARD-NO-FAILURE-MIXED,web : payment activity,ID-1542
23175300000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary prepaid,ID-1542
23175300000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-1542
23184300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1189
23185300000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-1189
23185300000000,STANDARD-NO-FAILURE-MIXED,mobile : atm preferences,ID-1189
23185400000000,STANDARD-NO-FAILURE-MIXED,mobile : ultimate rewards activity,ID-1189
23185700000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary deposit business,ID-1189
23185900000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-1189
23202700000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1113
23203000000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-1113
23203100000000,STANDARD-NO-FAILURE-MIXED,mobile : demographic change,ID-1113
23203100000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date decline credit card,ID-1113
23203600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1113
23212700000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-606
23231000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2705
23231100000000,STANDARD-NO-FAILURE-MIXED,mobile : paperless preferences,ID-2705
23231500000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2705
24024600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-766
24024800000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-766
24024900000000,STANDARD-NO-FAILURE-MIXED,mobile : you invest pricing,ID-766
24025300000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-766
24045800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-766
24052400000000,STANDARD-NO-FAILURE-MIXED,mobile : quickpay payment.completed,ID-766
24052600000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary card deposit,ID-766
24052800000000,STANDARD-NO-FAILURE-MIXED,mobile : flow insights view,ID-766
24053000000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-766
24071000000000,STANDARD-NO-FAILURE-MIXED,mobile : logon mfa.completed,ID-2603
24071500000000,STANDARD-NO-FAILURE-MIXED,web : logoff ,ID-2603
24071800000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-2603
24075000000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-2360
24075000000000,STANDARD-NO-FAILURE-MIXED,mobile : transaction summary business card,ID-2360
24075000000000,STANDARD-NO-FAILURE-MIXED,web : secure message center,ID-2360
24075400000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2360
24075400000000,STANDARD-NO-FAILURE-MIXED,web : code,ID-2360
24075400000000,STANDARD-NO-FAILURE-MIXED,web : transaction summary multiple card,ID-2360
24075400000000,STANDARD-NO-FAILURE-MIXED,web : overdraft protection,ID-2360
24105600000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2103
24142400000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-833
24171100000000,STANDARD-NO-FAILURE-MIXED,atm : authentication,ID-3675
24171600000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-3675
24204600000000,STANDARD-NO-FAILURE-MIXED,web : logon ,ID-1542
24220300000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-4030
24220300000000,STANDARD-NO-FAILURE-MIXED,web : funds transfer activity,ID-4030
24220300000000,STANDARD-NO-FAILURE-MIXED,mobile : atm branch details,ID-4030
24220300000000,STANDARD-NO-FAILURE-MIXED,mobile : mortgage redeem cash back,ID-4030
24220300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-4030
24220300000000,STANDARD-NO-FAILURE-MIXED,mobile : payment due date change credit card,ID-4030
24222000000000,STANDARD-NO-FAILURE-MIXED,mobile : make payment,ID-4030
24224500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-3958
25002500000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1664
25002700000000,STANDARD-NO-FAILURE-MIXED,mobile : account onboarding,ID-1664
25003500000000,STANDARD-NO-FAILURE-MIXED,mobile : credit card lock,ID-1664
25003700000000,STANDARD-NO-FAILURE-MIXED,mobile : atm branch details,ID-1664
25004000000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff,ID-1664
25013800000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-2969
25014300000000,STANDARD-NO-FAILURE-MIXED,web : logoff,ID-2969
25015400000000,STANDARD-NO-FAILURE-MIXED,mobile : credit card lock,ID-2969
25020000000000,STANDARD-NO-FAILURE-MIXED,mobile : logoff ,ID-2969
25021100000000,STANDARD-NO-FAILURE-MIXED,mobile : logon ,ID-1325
