ts,td,srcip,srcport,dstip,dstport,proto,pkt,byt
52,0,12131136156,24709,14864118181,389,TCP,14,3722
52,0,12131136156,2882,2001301890,389,TCP,12,3534
52,0,12131136156,4421,11414823233,88,TCP,5,2622
52,0,103151950,0,2001301890,0,ICMP,2,120
52,0,471844168,137,198129225144,137,UDP,1,90
52,0,20020166245,8110,2161521883,445,TCP,1,46
52,0,11414823233,389,12131136156,8952,UDP,1,195
52,0,11414823233,88,12131136156,3743,TCP,6,1650
52,0,11414823233,88,12131136156,4421,TCP,5,360
52,0,2001301890,389,12131136156,64614,TCP,7,1784
52,0,2001301890,389,12131136156,64614,TCP,8,3174
52,0,2001301890,389,12131136156,51642,TCP,9,1901
52,0,2001301890,389,12131136156,34323,UDP,1,193
52,0,2001301890,389,12131136156,2882,TCP,11,4287
52,0,2001301890,0,103151950,0,ICMP,2,120
52,0,2161521883,445,20020166245,8110,TCP,1,46
52,0,14864118181,389,12131136156,24709,TCP,13,7027
52,1,12131136156,7645,11414823233,389,TCP,19,5859
52,1,11414823233,389,12131136156,7645,TCP,25,27023
52,12,103151950,54708,2001301890,445,TCP,17,4347
52,12,2001301890,445,103151950,54708,TCP,15,2418
52,14,12131136156,41701,2161521883,445,TCP,13,4257
52,14,12131136156,51141,11414823233,445,TCP,13,4244
52,14,11414823233,445,12131136156,51141,TCP,9,1905
52,14,2161521883,445,12131136156,41701,TCP,8,1331
52,14,2161521883,445,12131136156,41701,TCP,9,2359
52,38,17112119618,445,12131136156,60731,TCP,138,69082
52,38,17112119618,445,12131136156,60731,TCP,149,80722
52,38,12131136156,60731,17112119618,445,TCP,140,27912
53,0,2081849699,64541,14864118181,389,UDP,1,233
53,0,250757729,8839,11013624112,9600,TCP,3,2709
53,0,11013624112,9600,250757729,8839,TCP,5,1176
53,0,14864118181,135,2081849699,24793,TCP,3,452
53,0,14864118181,389,2081849699,64541,UDP,1,193
53,0,14864118181,3360,2081849699,12885,TCP,3,1248
53,1,2081849699,12885,14864118181,3360,TCP,5,1153
53,1,2081849699,24793,14864118181,135,TCP,5,492
53,1,21121124890,10616,10723219143,63365,TCP,3,138
53,1,12478227146,80,2494315534,12616,TCP,6,625
53,10,11013624112,26690,250757729,8839,TCP,10,6221
53,13,12131136156,41465,2001301890,54490,TCP,7,795
53,13,12131136156,53179,2001301890,135,TCP,8,1300
53,13,2001301890,135,12131136156,53179,TCP,6,788
53,13,2001301890,54490,12131136156,41465,TCP,5,664
53,14,21121124890,135,10723219143,42858,TCP,6,716
53,5,250757729,8839,11013624112,26690,TCP,5,369
53,60,95213245204,3610,17117018089,445,TCP,44,5009
53,61,2494315534,12616,12478227146,80,TCP,9,3897
54,0,17112119618,0,52102199,0,ICMP,2,120
54,0,912018495,111,861398430,19207,UDP,1,56
54,0,133172175216,0,10498159117,0,ICMP,1,60
54,0,35146202222,32013,12478227146,80,TCP,1,46
54,0,10498159117,0,133172175216,0,ICMP,1,60
54,0,52102199,0,17112119618,0,ICMP,2,120
54,0,1092113999,57525,211190232207,53403,TCP,4,654
54,0,861398430,19207,912018495,111,UDP,1,84
54,0,12478227146,80,12315521187,47434,TCP,4,515
54,1,21121124890,10616,10723219143,51945,TCP,3,138
54,10,2172217618,54323,250757729,8839,TCP,6,1222
54,11,17112119618,445,52102199,58402,TCP,15,2418
54,11,52102199,58402,17112119618,445,TCP,16,4307
54,34,1161238165,8999,17117018089,445,TCP,4,278
54,34,17117018089,445,1161238165,8999,TCP,2,186
54,5,250757729,8839,2172217618,54323,TCP,4,2755
54,60,12315521187,47434,12478227146,80,TCP,8,3008
54,61,1111521744,443,1924215214,17635,TCP,43,16974
55,0,19090196247,389,3341287,32269,UDP,1,117
55,0,70106212128,37174,12478227146,80,TCP,1,46
55,0,3341287,32269,19090196247,389,UDP,1,80
55,0,12478227146,80,432329771,20563,TCP,4,515
55,1,21121124890,10616,21266171222,33804,TCP,3,138
55,13,21121124890,135,21266171222,47328,TCP,6,716
55,15,239161218117,1180,207167213,445,TCP,13,4220
55,15,250757729,8839,137195235,29132,TCP,35149,52719316
55,15,177153171124,19435,250757729,8839,TCP,6,1222
55,15,137195235,29132,250757729,8839,TCP,18796,864765
55,15,207167213,445,239161218117,1180,TCP,9,1653
55,38,14316912359,62868,5225522943,54274,TCP,2,92
55,5,250757729,8839,177153171124,19435,TCP,4,2755
55,60,10324122195,45679,136240231114,11337,TCP,3,138
55,60,432329771,20563,12478227146,80,TCP,8,2982
55,9,149192128253,28347,213135126240,32430,TCP,3,144
56,0,17112119618,445,92123585,19666,TCP,1,46
56,0,92123585,19666,17112119618,445,TCP,1,52
56,0,101150215101,16988,10358248115,21726,TCP,1,48
56,0,1258793147,6348,207167213,389,UDP,1,80
56,0,1258793147,60631,207167213,88,UDP,1,273
56,0,11414823233,139,4122369190,26915,TCP,1,46
56,0,60232122123,34317,14864118181,389,UDP,1,108
56,0,60232122123,49621,14864118181,389,UDP,1,80
56,0,14864118181,389,60232122123,34317,UDP,1,191
56,0,14864118181,389,60232122123,49621,UDP,1,117
56,0,207167213,389,1258793147,6348,UDP,1,117
56,0,207167213,88,1258793147,60631,UDP,1,1400
56,1,21121124890,10616,21266171222,5820,TCP,3,138
56,10,206217225201,36504,23125276150,8839,TCP,6,1213
56,5,23125276150,8839,206217225201,36504,TCP,4,2760
56,66,25021854249,2049,2052325834,23796,TCP,5859,984832
56,9,184167856,44995,2261634292,12887,TCP,3,144
56,9,7096993,37202,21220321446,12887,TCP,3,144
57,0,40210124107,1471,143959966,445,TCP,1,52
57,0,12920720592,10890,9522599200,88,TCP,6,1793
57,0,101150215101,35903,10358248115,21726,TCP,1,48
57,0,143959966,445,40210124107,1471,TCP,1,46
57,0,2173415247,59368,12478227146,80,TCP,1,46
57,0,9522599200,88,12920720592,10890,TCP,6,1792
57,0,5625353112,41703,12478227146,80,TCP,7,2949
57,0,1092113999,51713,181112127,53403,TCP,2,196
57,0,12478227146,80,5625353112,41703,TCP,4,511
57,10,18719851127,41209,9522599200,445,TCP,17,4347
57,10,9522599200,445,18719851127,41209,TCP,15,2418
57,11,103254160185,46416,9522599200,445,TCP,13,4213
57,11,9522599200,445,103254160185,46416,TCP,9,1653
57,16,12920720592,21203,2001301890,445,TCP,13,4248
57,16,2001301890,445,12920720592,21203,TCP,9,1653
57,55,18719851127,0,9522599200,0,ICMP,5,286
57,55,9522599200,0,18719851127,0,ICMP,5,286
57,60,13027164168,3306,14244203118,19024,TCP,2,140
57,62,1111521744,443,25516712355,62371,TCP,40,14437
58,0,5321510934,445,139456536,34107,TCP,1,46
58,0,12824629252,445,171115960,13608,TCP,1,46
58,0,205143109159,443,23225379238,25808,TCP,1,46
58,0,11414823233,389,1403114850,44814,TCP,9,4133
58,0,11414823233,389,1403114850,2769,TCP,8,1779
58,0,11414823233,389,1403114850,29259,TCP,8,1779
58,0,11414823233,0,1403114850,0,ICMP,2,120
58,0,23225379238,25808,205143109159,443,TCP,2,92
58,0,139456536,34107,5321510934,445,TCP,1,52
58,11,4921011140,42627,250757729,8839,TCP,9,3608
58,11,11414823233,445,1403114850,56651,TCP,451,121164
58,5,1111521744,443,25516712355,2097,TCP,5,803
58,6,250757729,8839,4921011140,42627,TCP,6,2976
59,0,1867714951,445,562042137,1838,TCP,1,46
59,0,250757729,8839,1509244243,56860,TCP,4,413
59,0,250757729,8839,1509244243,4679,TCP,4,414
59,0,250757729,8839,22178181206,60742,TCP,3,2709
59,0,1509244243,56860,250757729,8839,TCP,5,857
59,0,1509244243,4679,250757729,8839,TCP,5,857
59,0,562042137,1838,1867714951,445,TCP,1,52
59,1,22178181206,60742,250757729,8839,TCP,5,1176
59,15,12112285199,7085,11414823233,135,TCP,7,644
59,15,11414823233,135,12112285199,7085,TCP,5,504
59,25,1111521744,443,1924215214,21097,TCP,17,6979
59,35,12112285199,53047,11414823233,18706,TCP,11,3134
59,35,11414823233,18706,12112285199,53047,TCP,9,1616
59,60,1914987103,20520,136240231114,11337,TCP,3,138
59,60,1656113252,3591,136240231114,11337,TCP,3,138
59,60,1735214121,33433,136240231114,11337,TCP,3,138
59,60,892379785,48380,136240231114,11337,TCP,3,157
59,60,190165200194,28818,136240231114,11337,TCP,3,138
59,60,138190101119,64693,136240231114,11337,TCP,3,138
59,60,136240231114,11337,1914987103,20520,TCP,3,138
59,60,136240231114,11337,11013418123,28844,TCP,3,138
59,60,136240231114,11337,1735214121,33433,TCP,3,138
59,60,136240231114,11337,12021810018,19755,TCP,3,138
59,60,136240231114,11337,892379785,19631,TCP,4,210
59,60,136240231114,11337,190165200194,28818,TCP,3,138
59,60,136240231114,11337,1759110350,65328,TCP,3,138
59,60,136240231114,11337,2121441270,61346,TCP,3,138
59,60,1759110350,65328,136240231114,11337,TCP,3,138
59,60,2818412310,64353,136240231114,11337,TCP,3,138
59,65,227450187,23608,861398430,2049,TCP,313,60616
59,9,7096993,6213,2261634292,12887,TCP,3,144
60,0,40210124107,56878,693293204,445,TCP,1,52
60,0,2815122374,138,2161521883,138,UDP,1,207
60,0,12112285199,48852,9522599200,389,TCP,9,2450
60,0,12112285199,20232,2001301890,389,TCP,12,3319
60,0,12112285199,41063,9522599200,389,TCP,10,3131
60,0,12112285199,33519,9522599200,389,TCP,10,3131
60,0,12112285199,17775,2001301890,389,UDP,1,237
60,0,12112285199,7528,11414823233,88,TCP,6,1675
60,0,12112285199,20534,11414823233,88,TCP,5,2691
60,0,103219144225,80,2011723947,46873,TCP,5,452
60,0,103219144225,80,2011723947,8235,TCP,5,452
60,0,103219144225,80,2011723947,61878,TCP,5,452
60,0,103219144225,80,2011723947,50098,TCP,5,452
60,0,35146202222,15187,14864118181,445,TCP,1,46
60,0,28245185193,1836,143226161224,445,TCP,1,52
60,0,9522599200,389,12112285199,48852,TCP,6,788
60,0,9522599200,389,12112285199,41063,TCP,8,1855
60,0,9522599200,389,12112285199,33519,TCP,8,1855
60,0,11414823233,88,12112285199,7528,TCP,6,1686
60,0,11414823233,88,12112285199,20534,TCP,5,361
60,0,2001301890,389,12112285199,20232,TCP,10,4595
60,0,2001301890,389,12112285199,20232,TCP,8,2629
60,0,2001301890,389,12112285199,17775,UDP,1,193
60,0,2011723947,46873,103219144225,80,TCP,7,1698
60,0,2011723947,8235,103219144225,80,TCP,7,1707
60,0,2011723947,61878,103219144225,80,TCP,7,1698
60,0,2011723947,50098,103219144225,80,TCP,7,1707
60,0,693293204,445,40210124107,56878,TCP,1,46
60,0,14864118181,445,35146202222,15187,TCP,1,46
60,1,12112285199,4515,11414823233,389,TCP,22,6607
60,1,11414823233,389,12112285199,4515,TCP,29,33136
60,10,22178181206,65022,250757729,8839,TCP,10,6440
60,11,229135102155,31299,250757729,8839,TCP,9,2988
60,11,2241195642,37566,250757729,8839,TCP,9,2952
60,11,21814615783,59464,250757729,8839,TCP,9,2989
60,15,1517580194,33246,9522599200,135,TCP,8,586
60,15,1517580194,21981,9522599200,54490,TCP,7,631
60,15,9522599200,135,1517580194,33246,TCP,6,800
60,15,9522599200,54490,1517580194,21981,TCP,5,548
60,2,2815122374,137,471844168,137,UDP,2,156
60,2,471844168,137,2815122374,137,UDP,2,180
60,34,25119619762,44506,4122369190,445,TCP,4,278
60,34,4122369190,445,25119619762,44506,TCP,2,186
60,41,12112285199,3917,14864118181,445,TCP,169,36019
60,41,14864118181,445,12112285199,3917,TCP,166,78219
60,41,14864118181,445,12112285199,3917,TCP,177,92183
60,5,250757729,8839,22178181206,65022,TCP,5,369
60,6,250757729,8839,229135102155,31299,TCP,6,2975
60,60,61223114189,0,17431162224,0,ICMP,13,1131
60,60,17431162224,0,61223114189,0,ICMP,13,1131
60,7,250757729,8839,2241195642,37566,TCP,6,2975
60,7,250757729,8839,21814615783,59464,TCP,6,2975
61,0,23125276150,8839,3419623969,55663,TCP,4,372
61,0,23125276150,8839,3419623969,10055,TCP,4,372
61,0,23125276150,8839,3419623969,28582,TCP,4,372
61,0,250757729,8839,3419623969,27623,TCP,4,376
61,0,250757729,8839,3419623969,59911,TCP,4,376
61,0,250757729,8839,3419623969,60657,TCP,4,376
61,0,3419623969,55663,23125276150,8839,TCP,6,430
61,0,3419623969,27623,250757729,8839,TCP,6,430
61,0,3419623969,10055,23125276150,8839,TCP,6,420
61,0,3419623969,59911,250757729,8839,TCP,7,472
61,0,3419623969,28582,23125276150,8839,TCP,6,429
61,0,3419623969,60657,250757729,8839,TCP,6,429
61,0,101150215101,63202,10358248115,21726,TCP,1,48
61,0,101150215101,31003,486189146,21726,TCP,1,48
61,0,56150206231,123,2161521883,123,UDP,1,96
61,0,24662216160,37931,12478227146,80,TCP,1,46
61,0,11414823233,389,222125118176,38940,UDP,1,195
61,0,11414823233,0,195135169138,0,ICMP,2,120
61,0,2161521883,123,56150206231,123,UDP,1,96
61,10,19248168146,58423,23125276150,8839,TCP,6,1213
61,10,20311158138,36662,23125276150,8839,TCP,6,1223
61,11,11414823233,445,195135169138,35171,TCP,15,2418
61,13,12112285199,49559,2001301890,54490,TCP,7,797
61,13,12112285199,1074,2001301890,135,TCP,8,1305
61,13,2001301890,135,12112285199,1074,TCP,6,788
61,13,2001301890,54490,12112285199,49559,TCP,6,710
61,28,12478227146,80,13525150160,16181,TCP,10,4590
61,29,13525150160,16181,12478227146,80,TCP,13,6523
61,38,14316912359,62868,13525150160,21507,TCP,2,92
61,40,11414823233,445,13420711757,57662,TCP,137,80008
61,6,23125276150,8839,19248168146,58423,TCP,4,2752
61,6,23125276150,8839,20311158138,36662,TCP,4,2752
61,60,4213415219,1433,1608738215,8560,TCP,3,138
61,60,1608738215,8560,4213415219,1433,TCP,3,192
61,61,3923364246,8202,17117018089,445,TCP,6,417
61,61,139420214,31122,17117018089,445,TCP,6,417
62,0,23125276150,8839,3419623969,32134,TCP,5,2694
62,0,250757729,8839,222125118176,56605,TCP,3,2705
62,0,24335111207,6199,205143109159,443,TCP,2,92
62,0,3419623969,32134,23125276150,8839,TCP,7,1294
62,0,17417975222,12907,14864118181,389,UDP,1,192
62,0,17417975222,34955,9522599200,389,UDP,1,192
62,0,13293251191,36716,9522599200,389,UDP,1,233
62,0,16747497,445,9817011818,3989,TCP,1,46
62,0,9522599200,389,17417975222,34955,UDP,1,193
62,0,9522599200,389,13293251191,36716,UDP,1,193
62,0,205143109159,443,24335111207,6199,TCP,1,46
62,0,11414823233,389,32204248102,9407,UDP,1,195
62,0,9817011818,3989,16747497,445,TCP,1,52
62,0,14864118181,389,17417975222,12907,UDP,1,193
62,1,222125118176,56605,250757729,8839,TCP,5,1173
62,12,17417975222,44408,9522599200,54490,TCP,7,1497
62,12,17417975222,62481,9522599200,135,TCP,8,1295
62,12,17417975222,30419,14864118181,135,TCP,7,644
62,12,9522599200,135,17417975222,62481,TCP,6,884
62,12,9522599200,54490,17417975222,44408,TCP,6,1888
62,12,14864118181,135,17417975222,30419,TCP,5,504
62,14,2815122374,46481,2161521883,139,TCP,13,1531
62,14,2815122374,32325,2161521883,139,TCP,14,4279
62,14,2815122374,47853,2161521883,139,TCP,12,1507
62,14,2161521883,139,2815122374,46481,TCP,11,1667
62,14,2161521883,139,2815122374,32325,TCP,12,1411
62,14,2161521883,139,2815122374,47853,TCP,10,1562
62,14,2161521883,139,2815122374,47853,TCP,9,1270
62,20,17417975222,36227,9522599200,135,TCP,7,644
62,20,9522599200,135,17417975222,36227,TCP,5,600
62,32,17417975222,5400,14864118181,18706,TCP,12,4475
62,32,14864118181,18706,17417975222,5400,TCP,9,1552
62,50,17417975222,52093,9522599200,54490,TCP,11,3121
62,50,9522599200,54490,17417975222,52093,TCP,9,1552
62,60,169920831,30601,861398430,2049,TCP,51,6448
62,60,861398430,2049,169920831,30601,TCP,27,4568
63,0,2815122374,53960,2161521883,389,UDP,1,193
63,0,23125276150,8839,3419623969,62854,TCP,4,445
63,0,3419623969,62854,23125276150,8839,TCP,6,922
63,0,103219144225,80,13293251191,2010,TCP,5,448
63,0,103219144225,80,13293251191,36308,TCP,5,448
63,0,103219144225,80,13293251191,18265,TCP,5,448
63,0,103219144225,80,13293251191,15461,TCP,5,448
63,0,17417975222,11803,16747497,389,TCP,12,4269
63,0,17417975222,10909,16747497,389,UDP,1,191
63,0,17417975222,45520,16747497,389,TCP,11,4489
63,0,17417975222,38799,16747497,389,TCP,13,4926
63,0,17417975222,44346,16747497,389,TCP,11,4489
63,0,1167200234,18961,9522599200,445,TCP,17,5319
63,0,1167200234,4172,9522599200,139,TCP,2,106
63,0,1167200234,32323,9522599200,88,UDP,1,198
63,0,1167200234,5390,9522599200,88,UDP,1,276
63,0,1167200234,32318,9522599200,88,UDP,1,1386
63,0,1167200234,58578,9522599200,88,UDP,1,1396
63,0,467150198,26778,861398430,445,TCP,2,148
63,0,13293251191,2010,103219144225,80,TCP,7,1686
63,0,13293251191,36308,103219144225,80,TCP,7,1677
63,0,13293251191,18265,103219144225,80,TCP,7,1686
63,0,13293251191,15461,103219144225,80,TCP,7,1677
63,0,16747497,389,17417975222,11803,TCP,8,3174
63,0,16747497,389,17417975222,10909,UDP,1,193
63,0,16747497,389,17417975222,45520,TCP,9,1911
63,0,16747497,389,17417975222,38799,TCP,10,4241
63,0,16747497,389,17417975222,44346,TCP,8,1855
63,0,9522599200,139,1167200234,4172,TCP,1,60
63,0,9522599200,445,1167200234,18961,TCP,15,2561
63,0,9522599200,88,1167200234,32323,UDP,1,430
63,0,9522599200,88,1167200234,5390,UDP,1,1398
63,0,9522599200,88,1167200234,32318,UDP,1,1404
63,0,9522599200,88,1167200234,58578,UDP,1,1376
63,0,205143109159,443,12616416035,28637,TCP,5,1493
63,0,11414823233,88,32204248102,30757,TCP,5,1634
63,0,11414823233,88,32204248102,46945,TCP,5,360
63,0,861398430,445,467150198,26778,TCP,1,91
63,0,2161521883,389,2815122374,53960,UDP,1,193
63,1,17417975222,58445,9522599200,389,TCP,22,7578
63,1,9522599200,389,17417975222,58445,TCP,28,29709
63,1,12616416035,28637,205143109159,443,TCP,6,1647
63,10,222125118176,20697,250757729,8839,TCP,11,6680
63,11,17417975222,20988,2161521883,445,TCP,16,7192
63,11,2161521883,445,17417975222,20988,TCP,11,2979
63,35,17417975222,42201,207167213,445,TCP,85,23846
63,35,1167200234,50592,9522599200,445,TCP,4,700
63,35,9522599200,445,1167200234,50592,TCP,2,1168
63,35,207167213,445,17417975222,42201,TCP,79,21405
63,6,250757729,8839,222125118176,20697,TCP,6,548
63,61,1111521744,443,25516712355,61513,TCP,42,15457
64,0,23125276150,8839,191169153205,41134,TCP,4,372
64,0,23125276150,8839,191169153205,62529,TCP,4,372
64,0,250757729,8839,191169153205,30265,TCP,4,376
64,0,250757729,8839,191169153205,11085,TCP,4,376
64,0,191169153205,41134,23125276150,8839,TCP,6,430
64,0,191169153205,30265,250757729,8839,TCP,6,430
64,0,191169153205,62529,23125276150,8839,TCP,6,429
64,0,191169153205,11085,250757729,8839,TCP,7,481
64,0,16120298230,1249,12478227146,80,TCP,1,46
64,0,585211516,28712,861398430,445,TCP,1,46
64,0,2101908717,19809,861398430,445,TCP,1,46
64,0,16747497,389,23616316525,56920,UDP,1,191
64,0,16747497,389,23616316525,3711,UDP,1,117
64,0,16747497,389,1722383422,12745,UDP,1,117
64,0,44212216155,30084,861398430,445,TCP,1,46
64,0,23616316525,56920,16747497,389,UDP,1,108
64,0,23616316525,3711,16747497,389,UDP,1,80
64,0,14832203147,19121,861398430,445,TCP,1,46
64,0,1722383422,12745,16747497,389,UDP,1,80
64,0,861398430,445,585211516,28712,TCP,1,46
64,0,861398430,445,2101908717,19809,TCP,1,46
64,0,861398430,445,44212216155,30084,TCP,1,46
64,0,861398430,445,14832203147,19121,TCP,1,46
64,0,861398430,445,7118677179,25202,TCP,1,46
64,0,861398430,445,27211202113,62741,TCP,1,46
64,0,7118677179,25202,861398430,445,TCP,1,46
64,0,12478227146,80,7113114125,31753,TCP,4,515
64,0,27211202113,62741,861398430,445,TCP,1,46
64,10,782232831,14679,23125276150,8839,TCP,6,1245
64,11,23249119102,11690,250757729,8839,TCP,9,2945
64,34,46415145,39275,10358248115,21726,TCP,10,592
64,5,23125276150,8839,782232831,14679,TCP,4,2753
64,55,322848106,1433,1295811084,22622,TCP,6,516
64,6,250757729,8839,23249119102,11690,TCP,6,2979
64,60,2156519610,18760,3681217154,161,UDP,4,424
64,60,7113114125,31753,12478227146,80,TCP,8,3004
65,0,892379785,16864,136240231114,11337,TCP,5,272
65,0,23125276150,8839,22759184144,57223,TCP,4,372
65,0,23125276150,8839,22759184144,62788,TCP,4,372
65,0,23125276150,8839,22759184144,47636,TCP,4,372
65,0,23125276150,8839,191169153205,18547,TCP,5,2694
65,0,250757729,8839,22759184144,18092,TCP,4,376
65,0,250757729,8839,22759184144,8900,TCP,4,376
65,0,250757729,8839,22759184144,23206,TCP,4,376
65,0,22759184144,18092,250757729,8839,TCP,6,429
65,0,22759184144,8900,250757729,8839,TCP,6,420
65,0,22759184144,57223,23125276150,8839,TCP,6,429
65,0,22759184144,62788,23125276150,8839,TCP,6,430
65,0,22759184144,23206,250757729,8839,TCP,6,430
65,0,22759184144,47636,23125276150,8839,TCP,7,472
65,0,191169153205,18547,23125276150,8839,TCP,7,1335
65,0,136240231114,11337,892379785,16864,TCP,3,168
65,0,19959124212,0,16747497,0,ICMP,2,120
65,0,16747497,389,2311839664,10766,UDP,1,191
65,0,16747497,389,2311839664,41931,UDP,1,117
65,0,16747497,0,19959124212,0,ICMP,2,120
65,0,2311839664,10766,16747497,389,UDP,1,108
65,0,2311839664,41931,16747497,389,UDP,1,80
65,12,19959124212,4020,16747497,445,TCP,16,4307
65,12,16747497,445,19959124212,4020,TCP,15,2418
65,60,322848106,1433,1295811084,25760,TCP,6,294
66,0,1621815558,12269,16747497,445,TCP,1,52
66,0,19122249,0,2161521883,0,ICMP,2,120
66,0,1282751205,3908,15014968177,6940,TCP,1,52
66,0,16747497,445,1621815558,12269,TCP,1,46
66,0,205143109159,443,1461262362,28582,TCP,5,1493
66,0,1092113999,13298,14321524469,53403,TCP,4,654
66,0,2161521883,0,19122249,0,ICMP,2,120
66,1,1461262362,28582,205143109159,443,TCP,6,1647
66,11,19125479247,31865,11414823233,445,TCP,13,4268
66,11,19122249,59002,2161521883,445,TCP,17,4347
66,11,11414823233,445,19125479247,31865,TCP,9,1653
66,11,2161521883,445,19122249,59002,TCP,15,2418
66,55,322848106,12887,1295811084,57989,TCP,72,54150
66,60,136240231114,11337,892379785,48380,TCP,3,157
66,71,21121124890,445,2201155240,3113,TCP,318,33443
67,0,152171125215,36493,2062054164,445,TCP,1,46
67,0,18615613515,40428,2062054164,445,TCP,1,46
67,0,23125276150,8839,22759184144,17625,TCP,5,2694
67,0,23125276150,8839,191169153205,10460,TCP,4,445
67,0,250757729,8839,11013624112,17586,TCP,4,413
67,0,250757729,8839,11013624112,14421,TCP,4,414
67,0,22759184144,27118,10358248115,21726,TCP,1,48
67,0,22759184144,17625,23125276150,8839,TCP,7,1262
67,0,191169153205,10460,23125276150,8839,TCP,6,931
67,0,4657136153,44018,2062054164,445,TCP,1,46
67,0,4657136153,36054,2062054164,445,TCP,1,46
67,0,18039368,0,207167213,0,ICMP,2,120
67,0,11013624112,17586,250757729,8839,TCP,5,856
67,0,11013624112,14421,250757729,8839,TCP,5,856
67,0,207167213,0,18039368,0,ICMP,2,120
67,0,2062054164,445,18615613515,40428,TCP,1,46
67,0,2062054164,445,4657136153,44018,TCP,1,46
67,0,2062054164,445,4657136153,36054,TCP,1,46
67,11,18039368,56035,207167213,445,TCP,17,4349
67,11,207167213,445,18039368,56035,TCP,15,2418
67,2,21121124890,10616,2201155240,41167,TCP,3,138
67,20,21121124890,135,2201155240,5296,TCP,8,1140
67,27,9522599200,135,41133061,53993,TCP,5,520
67,27,9522599200,54490,41133061,5594,TCP,5,532
67,27,41133061,53993,9522599200,135,TCP,7,540
67,27,41133061,5594,9522599200,54490,TCP,7,627
67,30,17112119618,135,12115540119,47259,TCP,5,520
67,30,17112119618,3360,12115540119,37817,TCP,5,516
67,30,12115540119,47259,17112119618,135,TCP,7,540
67,30,12115540119,37817,17112119618,3360,TCP,7,631
67,31,5017424242,47650,2001301890,54490,TCP,7,631
67,31,5017424242,35165,2001301890,135,TCP,7,540
67,31,2001301890,135,5017424242,35165,TCP,5,432
67,31,2001301890,54490,5017424242,47650,TCP,5,516
67,60,471844168,137,84145181206,137,UDP,3,252
67,60,6319589236,137,84145181206,137,UDP,3,252
67,60,1092113999,51803,181112127,53403,TCP,4,392
67,60,84145181206,137,471844168,137,UDP,3,234
67,60,84145181206,137,6319589236,137,UDP,3,234
67,60,20617247195,61415,136240231114,11337,TCP,3,138
67,61,136240231114,11337,20617247195,61415,TCP,3,138
67,70,861398430,2049,912018495,29699,TCP,312,57588
68,0,17112119618,389,169893781,32555,TCP,14,8812
68,0,169893781,32555,17112119618,389,TCP,15,6674
68,0,224196189203,23211,5321510934,445,TCP,1,52
68,0,151224205243,15771,17117018089,443,TCP,11,1344
68,0,151224205243,57009,4122369190,2049,TCP,2,104
68,0,151224205243,21105,4122369190,443,TCP,11,1344
68,0,151224205243,61261,17117018089,2049,TCP,2,104
68,0,5321510934,445,224196189203,23211,TCP,1,46
68,0,4122369190,2049,151224205243,57009,TCP,2,104
68,0,4122369190,443,151224205243,21105,TCP,10,3926
68,0,17117018089,2049,151224205243,61261,TCP,2,104
68,0,17117018089,443,151224205243,15771,TCP,11,3917
68,1,151224205243,27593,4122369190,443,TCP,150,8521
68,1,21121124890,10616,180176175255,15521,TCP,3,138
68,1,4122369190,443,151224205243,27593,TCP,446,657938
68,14,21121124890,135,180176175255,42606,TCP,6,716
68,30,3551118148,50484,2001301890,135,TCP,7,540
68,30,3551118148,59460,2001301890,54490,TCP,7,631
68,30,2001301890,135,3551118148,50484,TCP,5,432
68,30,2001301890,54490,3551118148,59460,TCP,5,516
68,34,1218186143,48244,4122369190,445,TCP,4,278
68,34,4122369190,445,1218186143,48244,TCP,2,186
68,38,14316912359,62868,74681372,37414,TCP,2,92
68,60,2012911698,41264,136240231114,11337,TCP,3,138
68,60,136240231114,11337,2012911698,41264,TCP,3,138
69,0,17112119618,389,169893781,23302,TCP,1,46
69,0,169893781,23302,17112119618,389,TCP,1,46
69,0,912018495,111,861398430,7735,UDP,1,56
69,0,23125276150,8839,22759184144,47327,TCP,4,445
69,0,23125276150,8839,24662216160,60966,TCP,4,410
69,0,23125276150,8839,24662216160,31432,TCP,4,409
69,0,22759184144,47327,23125276150,8839,TCP,6,922
69,0,21121124890,10616,9121118245,41139,TCP,3,138
69,0,24662216160,60966,23125276150,8839,TCP,5,853
69,0,24662216160,31432,23125276150,8839,TCP,5,853
69,0,861398430,7735,912018495,111,UDP,1,84
69,0,211197229225,0,207167213,0,ICMP,2,120
69,0,207167213,0,211197229225,0,ICMP,2,120
69,1,21121124890,10616,9121118245,40503,TCP,3,138
69,1,21121124890,10616,180176175255,15922,TCP,3,138
69,11,211197229225,56251,207167213,445,TCP,17,4349
69,11,207167213,445,211197229225,56251,TCP,15,2418
69,32,21121124890,135,9121118245,21907,TCP,6,716
69,5,2531859194,137,471844168,137,UDP,2,156
69,5,471844168,137,2531859194,137,UDP,2,186
69,60,206221109194,36947,136240231114,11337,TCP,3,158
69,61,136240231114,11337,206221109194,36947,TCP,3,157
69,65,861398430,2049,227450187,23608,TCP,288,48472
69,9,1475688111,48995,216210119180,12887,TCP,3,152
69,9,1475688111,51453,21481194168,12887,TCP,3,152
69,9,1475688111,33169,21220321446,12887,TCP,3,152
69,9,1475688111,14986,19448240142,12887,TCP,3,152
69,9,1475688111,46122,828286154,12887,TCP,3,152
69,9,1475688111,3545,1154158243,12887,TCP,3,152
