srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
1057521351,15912169200,389,37991,TCP,90,3,27,28183,background
15912169200,1057521351,52569,9140,TCP,90,36,14,3636,background
1057521351,15912169200,9140,52569,TCP,90,36,11,1980,background
6154210194,199178115205,30905,15457,TCP,90,38,2,92,background
2554620151,421916091,22199,161,UDP,90,59,4,428,background
73115122173,21761749,46043,37508,TCP,90,6,4,2752,background
73115122173,244181244187,46043,26426,TCP,90,6,4,2752,background
133373522,238932026,46043,41740,TCP,90,6,6,2975,background
15121218118,719650144,51390,65177,TCP,90,60,5,520,background
233017261,16821321563,42890,389,TCP,91,1,22,5815,background
233017261,1057521351,39295,389,TCP,91,1,12,3193,background
233017261,16821321563,37433,389,TCP,91,1,9,2190,background
1057521351,233017261,389,39295,TCP,91,1,11,4221,background
357115269,242164182215,53729,47421,TCP,91,1,14,2756,background
16821321563,233017261,389,42890,TCP,91,1,27,27438,background
16821321563,233017261,389,37433,TCP,91,1,6,800,background
14688117206,15912169200,445,59558,TCP,91,10,9,2359,background
15912169200,1057521351,16105,445,TCP,91,10,13,4232,background
15912169200,14688117206,59558,445,TCP,91,10,13,4248,background
1057521351,15912169200,445,16105,TCP,91,10,9,1905,background
14688117206,233017261,135,61289,TCP,91,12,6,800,background
14688117206,233017261,445,4216,TCP,91,12,5556,601564,background
14688117206,233017261,0,0,ICMP,91,12,4,240,background
14688117206,233017261,4439,41029,TCP,91,12,5,436,background
233017261,16821321563,58617,135,TCP,91,12,7,540,background
233017261,14688117206,41029,4439,TCP,91,12,7,871,background
233017261,14688117206,61289,135,TCP,91,12,8,859,background
233017261,16821321563,7475,445,TCP,91,12,13,3881,background
233017261,14688117206,4216,445,TCP,91,12,5558,587659,background
233017261,14688117206,0,0,ICMP,91,12,4,240,background
16821321563,233017261,135,58617,TCP,91,12,5,432,background
16821321563,233017261,445,7475,TCP,91,12,11,2182,background
357115269,242164182215,135,24233,TCP,91,16,7,928,background
357115269,224781379,445,26107,TCP,91,27,77,20208,background
357115269,224781379,445,60097,TCP,91,27,154,89789,background
15912169200,357115269,35173,445,TCP,91,28,144,29027,background
357115269,15912169200,445,35173,TCP,91,28,152,81976,background
233017261,16821321563,22195,53729,TCP,91,31,13,4118,background
16821321563,233017261,53729,22195,TCP,91,31,10,1596,background
1998512540,1332191667,21556,445,TCP,91,34,4,278,background
1332191667,1998512540,445,21556,TCP,91,34,2,186,background
187140173118,230177210,31363,445,TCP,91,6,17,4347,background
230177210,187140173118,445,31363,TCP,91,6,15,2418,background
1332191667,128157148109,445,11645,TCP,91,61,3,279,background
22622726101,1332191667,64421,445,TCP,91,62,483,170410,background
62548195,1332191667,39988,445,TCP,91,69,636,129516,background
49143240129,1651571533,9524,50777,TCP,91,8,21,5188,background
1651571533,49143240129,50777,9524,TCP,91,8,17,1518,background
79711298,73115122173,5693,46043,TCP,92,11,9,2982,background
357115269,2181922543,445,32718,TCP,92,11,9,1653,background
22622726101,1654470111,17695,445,TCP,92,14,20,4597,background
16133135196,21338135248,50536,41122,TCP,92,35,10,592,background
6154210194,1922023275,30905,58187,TCP,92,38,2,92,background
73115122173,79711298,46043,5693,TCP,92,6,6,2972,background
611289517,8510999158,40921,80,TCP,92,60,8,3001,background
713114835,15121218118,52186,51390,TCP,92,60,3,138,background
42217127135,170255222238,8241,26078,TCP,92,60,3,242,background
23294117154,110137898,445,6818,TCP,92,61,3,237,background
1536374104,133373522,12629,46043,TCP,93,10,9,2963,background
151661765,1057521351,56856,445,TCP,93,11,13,4261,background
1992408927,1057521351,2088,445,TCP,93,11,17,4341,background
1057521351,151661765,445,56856,TCP,93,11,9,1653,background
1057521351,1992408927,445,2088,TCP,93,11,15,2418,background
133373522,1536374104,46043,12629,TCP,93,6,6,2975,background
168120120162,73115122173,20067,46043,TCP,94,10,6,1213,background
73115122173,168120120162,46043,20067,TCP,94,5,4,2752,background
16821321563,71162181,139,57699,TCP,94,9,2,92,background
12818925436,2491707877,80,61703,TCP,95,1,5,448,background
2491707877,12818925436,61703,80,TCP,95,1,7,1689,background
12916092113,73115122173,15999,46043,TCP,95,11,11,4010,background
224781379,73115122173,20256,46043,TCP,95,11,10,6441,background
16133135196,21338135248,29822,41122,TCP,95,35,10,592,background
6154210194,1438276215,30905,49948,TCP,95,38,2,92,background
73115122173,224781379,46043,20256,TCP,95,6,5,369,background
171165223251,1620525458,20841,23876,UDP,95,60,4,336,background
1620525458,171165223251,23876,20841,UDP,95,60,4,224,background
73115122173,12916092113,46043,15999,TCP,95,7,8,3201,background
14688117206,21910418871,389,63292,TCP,96,1,12,5637,background
14688117206,21910418871,389,63292,TCP,96,1,13,7027,background
21910418871,14688117206,63292,389,TCP,96,1,14,3732,background
21910418871,230177210,63885,389,TCP,96,1,11,2863,background
230177210,21910418871,389,63885,TCP,96,1,9,3220,background
21910418871,16821321563,14807,445,TCP,96,12,13,4261,background
21910418871,357115269,23091,445,TCP,96,12,13,4280,background
357115269,21910418871,445,23091,TCP,96,12,9,2359,background
16821321563,21910418871,445,14807,TCP,96,12,9,1905,background
21910418871,16821321563,59735,135,TCP,96,15,7,644,background
16821321563,21910418871,135,59735,TCP,96,15,5,504,background
21910418871,16821321563,24234,389,TCP,96,2,20,6031,background
16821321563,21910418871,389,24234,TCP,96,2,26,26180,background
16821321563,21910418871,389,24234,TCP,96,2,27,27570,background
252379062,73115122173,59353,46043,TCP,96,23,23051,1060489,background
73115122173,252379062,46043,59353,TCP,96,23,43465,60411972,background
73115122173,252379062,46043,59353,TCP,96,23,43539,60514832,background
21910418871,16821321563,25223,53729,TCP,96,35,11,3109,background
1971614656,699584118,2330,41122,TCP,96,35,10,592,background
16821321563,21910418871,53729,25223,TCP,96,35,9,1600,background
1082315523,21338135248,41413,41122,TCP,96,35,10,592,background
21910418871,23823518855,25348,445,TCP,96,42,140,27779,background
23823518855,21910418871,445,25348,TCP,96,42,139,71021,background
23823518855,21910418871,445,25348,TCP,96,42,148,80397,background
184177242125,4824947175,37359,445,TCP,96,61,6,417,background
1082315523,21338135248,45359,41122,TCP,97,35,10,592,background
6154210194,4612348204,30905,32082,TCP,97,37,2,92,background
104152160196,8510999158,18816,80,TCP,97,49,15,6737,background
8510999158,104152160196,80,18816,TCP,97,49,14,8884,background
659398244,254263681,49701,161,UDP,97,60,4,428,background
7922352215,3110816026,48179,33568,TCP,97,9,3,144,background
7922352215,173331963,14110,33568,TCP,97,9,3,144,background
144204171200,73115122173,41294,46043,TCP,98,10,6,1222,background
112293126,1318317912,445,42785,TCP,98,11,15,2418,background
1318317912,112293126,42785,445,TCP,98,11,17,4349,background
21910418871,23823518855,12549,135,TCP,98,13,8,1305,background
21910418871,23823518855,16830,9140,TCP,98,13,7,797,background
23823518855,21910418871,135,12549,TCP,98,13,6,788,background
23823518855,21910418871,9140,16830,TCP,98,13,5,664,background
357115269,1020324682,445,65017,TCP,98,14,10,1737,background
1057521351,8047181125,445,7874,TCP,98,36,2,1168,background
73115122173,144204171200,46043,41294,TCP,98,6,4,2752,background
232138169240,16880226107,139,11417,TCP,98,60,48,13760,background
16880226107,232138169240,11417,139,TCP,98,60,52,16832,background
22020328253,1332191667,24658,445,TCP,98,60,40,19329,background
9959255152,196412047,445,27948,TCP,98,70,305,32064,background
9959255152,15114811257,445,3183,TCP,98,71,318,33443,background
9959255152,180155169235,445,30497,TCP,98,71,384,40384,background
1664717117,73115122173,55963,46043,TCP,99,10,10,3045,background
14688117206,681165162,445,8287,TCP,99,14,9,1653,background
681165162,14688117206,8287,445,TCP,99,14,13,4237,background
73115122173,1664717117,46043,55963,TCP,99,6,7,3012,background
104152160196,8510999158,15507,80,TCP,99,6,8,809,background
8510999158,104152160196,80,15507,TCP,99,6,7,5486,background
1457613121,2061208898,1433,44682,TCP,99,60,5,242,background
1082315523,21338135248,52003,41122,TCP,100,35,10,592,background
1905681159,133373522,52066,46043,TCP,101,10,6,1213,background
8415784117,133373522,9899,46043,TCP,101,11,9,3176,background
6154210194,11623443255,30905,43341,TCP,101,38,2,92,background
133373522,1905681159,46043,52066,TCP,101,5,4,2755,background
9187903,8510999158,31657,80,TCP,101,60,8,3013,background
1413093144,24712410118,56222,56222,UDP,101,60,3,282,background
133373522,8415784117,46043,9899,TCP,101,7,6,2975,background
12824811927,9921518383,5780,33568,TCP,101,9,3,144,background
12824811927,26197145123,29036,33568,TCP,101,9,3,144,background
15168145243,254201115128,11181,32436,TCP,101,9,3,144,background
21014912183,133373522,61809,46043,TCP,102,10,6,1223,background
73115122173,2521161867,46043,65158,TCP,102,13,32830,45621336,background
73115122173,2521161867,46043,65158,TCP,102,13,32904,45724196,background
2521161867,73115122173,65158,46043,TCP,102,13,17334,797513,background
6962213231,16821321563,30837,445,TCP,102,16,13,4233,background
16821321563,6962213231,445,30837,TCP,102,16,9,1653,background
14688117206,233017261,135,9315,TCP,102,20,5,520,background
14688117206,233017261,4439,36064,TCP,102,20,5,548,background
233017261,14688117206,9315,135,TCP,102,20,7,540,background
233017261,14688117206,36064,4439,TCP,102,20,7,631,background
163515158,4824947175,24859,445,TCP,102,34,4,278,background
133373522,21014912183,46043,61809,TCP,102,6,4,2755,background
8715811290,1413093144,56222,56222,UDP,102,60,3,282,background
1413093144,8715811290,56222,56222,UDP,102,60,3,282,background
1413093144,1245130197,56222,56222,UDP,102,60,3,282,background
10541213197,1057521351,64608,389,TCP,103,1,14,4532,background
1057521351,10541213197,389,64608,TCP,103,1,15,13564,background
14688117206,233017261,445,43401,TCP,103,11,26,17246,background
233017261,14688117206,43401,445,TCP,103,11,23,4757,background
331122407,20855514,0,0,ICMP,103,29,30,2520,background
331122407,2218433223,0,0,ICMP,103,29,30,2520,background
10541213197,23823518855,21563,445,TCP,103,35,43,10288,background
23823518855,10541213197,445,21563,TCP,103,35,38,7823,background
235875175,17311424831,60999,29420,TCP,103,9,3,144,background
8510999158,6614235181,80,2409,TCP,104,1,6,625,background
6614235181,8510999158,2409,80,TCP,104,61,9,3969,background
8510999158,23583583,80,12961,TCP,105,1,6,625,background
22239111155,150120221246,19353,445,TCP,105,11,12,1474,background
109250192243,230177210,38305,445,TCP,105,11,13,3825,background
150120221246,22239111155,445,19353,TCP,105,11,10,1592,background
230177210,109250192243,445,38305,TCP,105,11,11,2183,background
109250192243,230177210,1352,389,TCP,105,2,24,6942,background
109250192243,230177210,8595,389,TCP,105,2,9,2167,background
230177210,109250192243,389,1352,TCP,105,2,30,34321,background
230177210,109250192243,389,1352,TCP,105,2,31,35711,background
230177210,109250192243,389,8595,TCP,105,2,6,806,background
109250192243,23823518855,43737,445,TCP,105,24,5469,583514,background
23823518855,109250192243,445,43737,TCP,105,24,5391,603812,background
23823518855,109250192243,445,43737,TCP,105,24,5472,613870,background
109250192243,230177210,62613,135,TCP,105,30,7,540,background
109250192243,1057521351,55692,9140,TCP,105,30,7,867,background
1057521351,109250192243,9140,55692,TCP,105,30,5,436,background
230177210,109250192243,135,62613,TCP,105,30,5,432,background
109250192243,230177210,31638,53729,TCP,105,31,12,4023,background
230177210,109250192243,53729,31638,TCP,105,31,10,1661,background
109250192243,1057521351,24586,135,TCP,105,48,11,1024,background
1057521351,109250192243,135,24586,TCP,105,48,7,1080,background
7915115126,1991387391,137,137,UDP,105,55,9,702,background
4224521371,8510999158,59529,80,TCP,105,60,8,3011,background
23583583,8510999158,12961,80,TCP,105,61,9,3891,background
9959255152,11613313219,445,21662,TCP,105,72,318,33443,background
7328159245,9015311378,32661,443,TCP,106,1,6,1578,background
9015311378,7328159245,443,32661,TCP,106,1,5,1481,background
8510999158,8023413266,80,4266,TCP,106,1,4,511,background
2312505974,73115122173,21513,46043,TCP,106,10,6,1213,background
7924888155,21413234153,29282,445,TCP,106,15,45,7940,background
21413234153,7924888155,445,29282,TCP,106,15,42,9317,background
73115122173,2312505974,46043,21513,TCP,106,6,4,2752,background
8023413266,8510999158,4266,80,TCP,106,61,8,3010,background
6320197248,2752174252,38227,33568,TCP,106,9,3,144,background
207176190228,9015311378,21592,443,TCP,107,1,6,1647,background
9018231166,73115122173,48867,46043,TCP,107,10,6,1209,background
112293126,85510726,135,58580,TCP,107,15,5,504,background
85510726,112293126,58580,135,TCP,107,15,7,644,background
620918659,22923324231,43535,36953,TCP,107,3,8,1099,background
22923324231,620918659,36953,43535,TCP,107,3,10,2338,background
112293126,85510726,53729,59825,TCP,107,35,9,1552,background
85510726,112293126,59825,53729,TCP,107,35,11,3100,background
73115122173,9018231166,46043,48867,TCP,107,5,4,2748,background
1302076369,16821321563,0,0,ICMP,107,5,3,166,background
16821321563,1302076369,0,0,ICMP,107,5,3,166,background
112293126,85510726,389,8706,TCP,108,1,12,8694,background
85510726,112293126,8706,389,TCP,108,1,13,3786,background
112293126,85510726,445,24121,TCP,108,14,9,1905,background
150120221246,85510726,445,50538,TCP,108,14,17,3390,background
1057521351,85510726,445,45142,TCP,108,14,9,2359,background
16821321563,85510726,139,2131,TCP,108,14,10,1562,background
16821321563,85510726,139,4148,TCP,108,14,11,1667,background
16821321563,85510726,139,40647,TCP,108,14,11,1365,background
85510726,112293126,24121,445,TCP,108,14,13,4244,background
85510726,1057521351,45142,445,TCP,108,14,13,4257,background
85510726,16821321563,2131,139,TCP,108,14,12,1507,background
85510726,16821321563,4148,139,TCP,108,14,13,1531,background
85510726,150120221246,50538,445,TCP,108,14,21,6252,background
85510726,16821321563,40647,139,TCP,108,14,14,4279,background
170721020,21338135248,23340,41122,TCP,108,35,10,592,background
12545615,8510999158,2764,80,TCP,108,60,8,2999,background
150120221246,22923324231,445,8639,TCP,109,1,2,224,background
1020324682,133373522,13019,46043,TCP,109,10,6,1223,background
11661153109,133373522,63319,46043,TCP,109,10,6,1223,background
136126950,1057521351,26672,445,TCP,109,11,17,4347,background
1057521351,136126950,445,26672,TCP,109,11,15,2418,background
357115269,14941135,445,23348,TCP,109,11,9,1653,background
357115269,143232219244,445,38572,TCP,109,11,9,1653,background
22923324231,150120221246,8639,445,TCP,109,2,3,270,background
7416224932,1332191667,10641,445,TCP,109,35,4,278,background
1332191667,7416224932,445,10641,TCP,109,35,2,186,background
6154210194,4185202234,30905,33648,TCP,109,38,2,92,background
133373522,11661153109,46043,63319,TCP,109,5,4,2755,background
133373522,1020324682,46043,13019,TCP,109,6,4,2755,background
3921174101,8510999158,15164,80,TCP,109,60,9,4281,background
197187193115,230177210,7171,445,TCP,110,11,13,4217,background
230177210,197187193115,445,7171,TCP,110,11,9,1653,background
1732496188,8510999158,6788,80,TCP,110,60,8,3007,background
1302076369,16821321563,58225,135,TCP,111,30,7,540,background
1302076369,23823518855,4058,135,TCP,111,30,8,859,background
1302076369,23823518855,14401,4439,TCP,111,30,7,871,background
23823518855,1302076369,135,4058,TCP,111,30,6,800,background
23823518855,1302076369,4439,14401,TCP,111,30,5,436,background
16821321563,1302076369,135,58225,TCP,111,30,5,432,background
16821321563,1302076369,53729,45276,TCP,111,30,10,1597,background
1302076369,16821321563,45276,53729,TCP,111,31,12,4079,background
73115122173,601551516,46043,16067,TCP,111,6,8,3069,background
171165223251,15496112254,26415,2049,TCP,111,71,6623,1135836,background
15496112254,171165223251,2049,26415,TCP,111,71,6590,1107680,background
601551516,73115122173,16067,46043,TCP,111,9,13,8279,background
8214020163,1057521351,23369,389,TCP,112,1,19,5454,background
8214020163,1057521351,36030,389,TCP,112,1,9,2190,background
8214020163,230177210,55405,389,TCP,112,1,9,2716,background
1057521351,8214020163,389,23369,TCP,112,1,24,24822,background
1057521351,8214020163,389,36030,TCP,112,1,7,846,background
1302076369,23823518855,25856,389,TCP,112,1,10,2768,background
1302076369,16821321563,14758,389,TCP,112,1,9,2195,background
1302076369,16821321563,43316,389,TCP,112,1,19,5463,background
23823518855,1302076369,389,25856,TCP,112,1,8,1789,background
16821321563,1302076369,389,14758,TCP,112,1,6,806,background
16821321563,1302076369,389,43316,TCP,112,1,23,24810,background
230177210,8214020163,389,55405,TCP,112,1,7,1733,background
205118143239,133373522,64638,46043,TCP,112,10,9,3015,background
8214020163,1057521351,14145,445,TCP,112,10,13,3881,background
1057521351,8214020163,445,14145,TCP,112,10,11,2182,background
21330151111,97308690,445,22684,TCP,112,10,9,1653,background
97308690,21330151111,22684,445,TCP,112,10,13,4220,background
22116484,230177210,28404,445,TCP,112,11,12,1476,background
1302076369,16821321563,49893,445,TCP,112,11,13,3881,background
16821321563,1302076369,445,49893,TCP,112,11,11,2183,background
230177210,22116484,445,28404,TCP,112,11,10,1592,background
8214020163,230177210,51445,445,TCP,112,21,5628,595533,background
230177210,8214020163,445,51445,TCP,112,21,5635,641038,background
8214020163,230177210,0,0,ICMP,112,23,4,240,background
230177210,8214020163,0,0,ICMP,112,23,4,240,background
1302076369,23823518855,52650,445,TCP,112,24,271,41040,background
23823518855,1302076369,445,52650,TCP,112,24,272,65742,background
8214020163,1057521351,51889,135,TCP,112,50,8,811,background
8214020163,1057521351,30139,9140,TCP,112,50,7,871,background
8214020163,1057521351,28355,9140,TCP,112,50,12,4078,background
8214020163,1057521351,29678,135,TCP,112,50,13,1416,background
1057521351,8214020163,135,51889,TCP,112,50,6,800,background
1057521351,8214020163,135,29678,TCP,112,50,9,1640,background
1057521351,8214020163,9140,30139,TCP,112,50,5,436,background
1057521351,8214020163,9140,28355,TCP,112,50,10,1596,background
871130128,1332191667,24563,22,TCP,112,58,9,500,background
1332191667,871130128,22,24563,TCP,112,58,8,952,background
133373522,205118143239,46043,64638,TCP,112,6,6,2975,background
90151239142,1332191667,9225,445,TCP,112,60,46,17169,background
8523221892,1768162198,7685,33568,TCP,112,9,3,144,background
9959255152,29414179,17230,53991,TCP,113,1,3,138,background
9959255152,29414179,135,41132,TCP,113,14,6,716,background
331122407,1056419159,0,0,ICMP,113,29,30,2520,background
9959255152,29414179,17230,23763,TCP,114,1,3,138,background
19692178101,133373522,30148,46043,TCP,114,11,9,2991,background
601551516,133373522,15482,46043,TCP,114,11,13,7689,background
2333732139,16821321563,9860,139,TCP,114,12,15,4045,background
16821321563,2333732139,139,9860,TCP,114,12,11,1289,background
687442243,357115269,24539,135,TCP,114,15,7,644,background
357115269,687442243,135,24539,TCP,114,15,5,504,background
687442243,357115269,48723,389,TCP,114,2,23,6618,background
357115269,687442243,389,48723,TCP,114,2,30,31666,background
687442243,357115269,21368,53729,TCP,114,35,11,3124,background
170721020,21338135248,47854,41122,TCP,114,35,10,592,background
357115269,687442243,53729,21368,TCP,114,35,9,1552,background
133373522,19692178101,46043,30148,TCP,114,6,6,2975,background
133373522,601551516,46043,15482,TCP,114,6,9,3250,background
234219165183,15121218118,5590,51390,TCP,114,60,3,138,background
15121218118,234219165183,51390,5590,TCP,114,60,3,138,background
21330151111,22923324231,445,51666,TCP,114,61,3,270,background
22923324231,21330151111,51666,445,TCP,114,62,4,322,background
17528177149,2752174252,29730,33568,TCP,114,9,3,152,background
17528177149,11519818621,44545,33568,TCP,114,9,3,152,background
17528177149,9421055143,8747,33568,TCP,114,9,3,152,background
17528177149,232886115,22279,33568,TCP,114,9,3,152,background
17528177149,12510412099,1361,33568,TCP,114,9,3,152,background
17528177149,199851902,25922,33568,TCP,114,9,3,152,background
17528177149,1141703162,2439,33568,TCP,114,9,3,152,background
17528177149,1768162198,38405,33568,TCP,114,9,3,152,background
9959255152,15114811257,17230,4629,TCP,115,1,3,138,background
2421684088,9015311378,41307,443,TCP,115,1,6,1578,background
687442243,357115269,14512,445,TCP,115,10,13,4292,background
687442243,230177210,62375,445,TCP,115,10,13,4305,background
24322625048,133373522,32147,46043,TCP,115,10,6,1222,background
357115269,687442243,445,14512,TCP,115,10,9,1905,background
230177210,687442243,445,62375,TCP,115,10,9,2359,background
1521821757,133373522,46289,46043,TCP,115,11,6,1223,background
9959255152,15114811257,135,10850,TCP,115,13,6,716,background
687442243,1057521351,60326,445,TCP,115,40,92,21500,background
1057521351,687442243,445,60326,TCP,115,40,86,33482,background
1057521351,687442243,445,60326,TCP,115,40,89,36387,background
133373522,24322625048,46043,32147,TCP,115,5,4,2755,background
133373522,1521821757,46043,46289,TCP,115,6,4,2755,background
15121218118,23914241,51390,42948,TCP,115,60,3,138,background
4824947175,211248107181,445,2010,TCP,115,60,3,279,background
4824947175,211248107181,445,13593,TCP,115,60,3,279,background
211248107181,4824947175,2010,445,TCP,115,60,5,371,background
211248107181,4824947175,13593,445,TCP,115,60,5,371,background
250225212147,8510999158,2669,80,TCP,116,1,7,2970,background
14688117206,6521691112,389,51321,TCP,116,1,32,34486,background
14688117206,6521691112,389,61703,TCP,116,1,7,846,background
9959255152,15114811257,17230,58328,TCP,116,1,3,138,background
6521691112,14688117206,51321,389,TCP,116,1,24,6554,background
6521691112,14688117206,61703,389,TCP,116,1,9,2174,background
21330151111,1641150129,389,26415,TCP,116,1,12,7509,background
8510999158,250225212147,80,2669,TCP,116,1,4,515,background
1641150129,21330151111,26415,389,TCP,116,1,12,3961,background
14688117206,6521691112,445,7177,TCP,116,11,380,83049,background
6521691112,14688117206,7177,445,TCP,116,11,373,56750,background
6521691112,150120221246,36932,445,TCP,116,11,13,3849,background
150120221246,6521691112,445,36932,TCP,116,11,12,3154,background
687442243,23823518855,60132,135,TCP,116,13,8,1300,background
687442243,23823518855,19744,9140,TCP,116,13,7,795,background
23823518855,687442243,135,60132,TCP,116,13,6,788,background
23823518855,687442243,9140,19744,TCP,116,13,5,664,background
114370120,73115122173,42851,46043,TCP,116,16,9,2896,background
14688117206,6521691112,135,10371,TCP,116,30,5,432,background
14688117206,6521691112,53729,36658,TCP,116,30,10,1580,background
6521691112,21330151111,14925,48607,TCP,116,30,7,871,background
6521691112,14688117206,10371,135,TCP,116,30,7,540,background
6521691112,14688117206,36658,53729,TCP,116,30,13,4086,background
6521691112,21330151111,30573,135,TCP,116,30,8,859,background
21330151111,6521691112,135,30573,TCP,116,30,6,804,background
21330151111,6521691112,48607,14925,TCP,116,30,5,436,background
49143240129,1651571533,61671,2049,TCP,116,66,296,97536,background
73115122173,114370120,46043,42851,TCP,116,7,6,2982,background
149101139147,357115269,23134,389,TCP,117,1,19,5185,background
149101139147,357115269,50726,389,TCP,117,1,9,2191,background
149101139147,357115269,36935,389,TCP,117,1,10,2757,background
357115269,149101139147,389,23134,TCP,117,1,24,25765,background
357115269,149101139147,389,50726,TCP,117,1,7,846,background
357115269,149101139147,389,36935,TCP,117,1,9,1825,background
22252237184,133373522,58962,46043,TCP,117,1,5,1173,background
129122210,133373522,17260,46043,TCP,117,10,6,1219,background
8023413266,133373522,60897,46043,TCP,117,11,9,3599,background
6219216869,23823518855,38772,445,TCP,117,11,17,4315,background
23823518855,6219216869,445,38772,TCP,117,11,15,2418,background
133373522,1296495133,46043,29751,TCP,117,18,48498,67402327,background
133373522,1296495133,46043,29751,TCP,117,18,48586,67524647,background
1296495133,133373522,29751,46043,TCP,117,18,25726,1183549,background
149101139147,357115269,15084,445,TCP,117,25,4357,464523,background
357115269,149101139147,445,15084,TCP,117,25,4357,492061,background
357115269,149101139147,445,15084,TCP,117,25,4360,492359,background
149101139147,1057521351,21501,9140,TCP,117,30,7,823,background
149101139147,357115269,29504,53729,TCP,117,30,13,4119,background
149101139147,357115269,31298,135,TCP,117,30,7,540,background
1057521351,149101139147,9140,21501,TCP,117,30,5,436,background
357115269,149101139147,135,31298,TCP,117,30,5,432,background
357115269,149101139147,53729,29504,TCP,117,30,10,1516,background
170721020,21338135248,56701,41122,TCP,117,35,10,592,background
17824315172,21338135248,46471,41122,TCP,117,36,10,592,background
133373522,129122210,46043,17260,TCP,117,5,4,2751,background
133373522,8023413266,46043,60897,TCP,117,7,6,2976,background
202110136170,73115122173,8855,46043,TCP,118,10,6,1222,background
147316151,133373522,60006,46043,TCP,118,10,10,7062,background
22252237184,133373522,56688,46043,TCP,118,10,7,1628,background
88218118204,73115122173,44707,46043,TCP,118,10,6,1213,background
1057521351,45243158182,135,63319,TCP,118,15,5,600,background
45243158182,1057521351,63319,135,TCP,118,15,7,644,background
6521691112,21330151111,40155,53729,TCP,118,28,7,631,background
6521691112,21330151111,61742,135,TCP,118,28,7,540,background
21330151111,6521691112,135,61742,TCP,118,28,5,432,background
21330151111,6521691112,53729,40155,TCP,118,28,5,548,background
9655161246,1332191667,23572,445,TCP,118,35,4,278,background
1057521351,45243158182,9140,8737,TCP,118,35,9,1505,background
45243158182,1057521351,8737,9140,TCP,118,35,11,3134,background
6154210194,687146114,30905,34962,TCP,118,38,2,92,background
73115122173,202110136170,46043,8855,TCP,118,5,4,2752,background
133373522,22252237184,46043,56688,TCP,118,5,4,322,background
73115122173,88218118204,46043,44707,TCP,118,6,4,2752,background
133373522,147316151,46043,60006,TCP,118,6,5,369,background
15255116253,48170209195,32869,161,UDP,118,60,4,428,background
1512331114,1332191667,58975,445,TCP,118,60,44,5009,background
155364381,8510999158,26676,80,TCP,118,60,8,2999,background
15121218118,2315412464,51390,54373,TCP,118,61,5,262,background
1057521351,45243158182,389,50578,TCP,119,1,27,28184,background
45243158182,1057521351,50578,389,TCP,119,1,21,5839,background
1111763149,73115122173,16184,46043,TCP,119,10,6,1213,background
3843137102,73115122173,58050,46043,TCP,119,10,6,1222,background
11778230246,133373522,55151,46043,TCP,119,11,9,3021,background
1057521351,45243158182,445,42277,TCP,119,13,9,1906,background
45243158182,1057521351,42277,445,TCP,119,13,13,4310,background
14688117206,45243158182,445,44933,TCP,119,25,151,83081,background
45243158182,14688117206,44933,445,TCP,119,25,143,29402,background
23715117215,245469189,137,137,UDP,119,3,3,288,background
719650144,15121218118,65177,51390,TCP,119,31,5,402,background
1971614656,699584118,55735,41122,TCP,119,35,10,592,background
1971614656,699584118,65183,41122,TCP,119,35,10,592,background
73115122173,1111763149,46043,16184,TCP,119,5,4,2752,background
73115122173,3843137102,46043,58050,TCP,119,6,4,2752,background
234219165183,15121218118,25093,51390,TCP,119,60,3,138,background
2198334248,15121218118,23174,51390,TCP,119,60,4,184,background
23515536115,15121218118,30133,51390,TCP,119,60,4,210,background
23914241,15121218118,42948,51390,TCP,119,60,3,138,background
15121218118,234219165183,51390,25093,TCP,119,60,3,138,background
15121218118,2268523669,51390,61973,TCP,119,60,3,138,background
15121218118,23152667,51390,55757,TCP,119,60,3,138,background
15121218118,185225208174,51390,26887,TCP,119,60,3,138,background
15121218118,68199119,51390,10810,TCP,119,60,3,138,background
15121218118,9912819817,51390,58091,TCP,119,60,4,184,background
187212126138,17215668,443,54917,TCP,119,60,39,20807,background
68199119,15121218118,10810,51390,TCP,119,60,3,138,background
9912819817,15121218118,58091,51390,TCP,119,60,4,184,background
15121218118,2198334248,51390,23174,TCP,119,61,3,138,background
133373522,11778230246,46043,55151,TCP,119,7,6,2975,background
235875175,17311424831,34441,29420,TCP,119,9,3,144,background
45243158182,230177210,40816,4439,TCP,120,13,7,797,background
45243158182,230177210,18147,135,TCP,120,13,8,1305,background
230177210,45243158182,135,18147,TCP,120,13,6,884,background
230177210,45243158182,4439,40816,TCP,120,13,5,664,background
357115269,13220154172,135,53957,TCP,120,16,5,504,background
48392361,1991387391,137,137,UDP,120,29,6,468,background
25411722212,1332191667,29854,445,TCP,120,35,4,372,background
1971614656,21338135248,21060,41122,TCP,120,35,10,592,background
357115269,13220154172,53729,7812,TCP,120,35,9,1488,background
1332191667,25411722212,445,29854,TCP,120,35,2,380,background
8523221892,1141703162,6272,33568,TCP,120,9,3,144,background
357115269,13220154172,389,3881,TCP,121,1,26,28147,background
24115823964,73115122173,41774,46043,TCP,121,10,6,1213,background
518924810,133373522,11938,46043,TCP,121,10,6,1059,background
112293126,8817610534,445,13614,TCP,121,11,15,2418,background
8817610534,112293126,13614,445,TCP,121,11,17,4349,background
357115269,13220154172,445,34809,TCP,121,12,10,2933,background
